"GeneID","SYMBOL","ENSEMBL","ENTREZID","ZIKV_1","ZIKV_2","ZIKV_3","Control_1","Control_2","Control_3"
"ENSG00000162813","BPNT1","ENSG00000162813","10380",510,599,355,673,739,713
"ENSG00000162814","SPATA17","ENSG00000162814","128153",35,56,33,76,78,71
"ENSG00000162817","C1orf115","ENSG00000162817","79762",215,380,249,538,644,649
"ENSG00000162819","BROX","ENSG00000162819","148362",1474,1643,1044,1158,1089,1277
"ENSG00000162825","NBPF20","ENSG00000162825","100288142",164,194,145,247,193,170
"ENSG00000162836","ACP6","ENSG00000162836","51205",892,944,746,885,779,792
"ENSG00000162843","WDR64","ENSG00000162843","128025",2,2,0,5,1,1
"ENSG00000162849","KIF26B","ENSG00000162849","55083",35,47,25,24,11,7
"ENSG00000162851","TFB2M","ENSG00000162851","64216",511,978,473,707,1235,1055
"ENSG00000162852","CNST","ENSG00000162852","163882",1141,1218,843,640,602,612
"ENSG00000162869","PPP1R21","ENSG00000162869","129285",827,980,606,831,715,723
"ENSG00000162873","KLHDC8A","ENSG00000162873","55220",58,43,37,17,28,14
"ENSG00000162877","PM20D1","ENSG00000162877","148811",28,8,25,6,2,0
"ENSG00000162878","PKDCC","ENSG00000162878","91461",1659,2718,1594,906,1867,1494
"ENSG00000162881","OXER1","ENSG00000162881","165140",10,3,6,3,3,1
"ENSG00000162882","HAAO","ENSG00000162882","23498",14,3,9,7,1,3
"ENSG00000162885","B3GALNT2","ENSG00000162885","148789",734,730,542,679,821,583
"ENSG00000162888","IKBKE-AS1","ENSG00000162888","574431",28,29,32,3,6,4
"ENSG00000162889","MAPKAPK2","ENSG00000162889","9261",2137,2733,1681,2693,3104,2602
"ENSG00000162891","IL20","ENSG00000162891","50604",3,2,0,1,1,0
"ENSG00000162892","IL24","ENSG00000162892","11009",10,4,1,0,0,0
"ENSG00000162894","FCMR","ENSG00000162894","9214",21,30,22,6,13,5
"ENSG00000162896","PIGR","ENSG00000162896","5284",2,7,3,0,1,2
"ENSG00000162897","FCAMR","ENSG00000162897","83953",4,3,1,0,0,0
"ENSG00000162909","CAPN2","ENSG00000162909","824",5279,5621,4133,14478,14069,12364
"ENSG00000162910","MRPL55","ENSG00000162910","128308",446,881,399,555,1110,755
"ENSG00000162913","OBSCN-AS1","ENSG00000162913","574407",20,26,13,93,51,99
"ENSG00000162923","WDR26","ENSG00000162923","80232",5234,6130,4275,2871,3058,2891
"ENSG00000162924","REL","ENSG00000162924","5966",1105,799,940,291,274,273
"ENSG00000162927","PUS10","ENSG00000162927","150962",888,917,653,167,174,188
"ENSG00000162928","PEX13","ENSG00000162928","5194",1513,2291,1211,1054,1172,1044
"ENSG00000162929","SANBR","ENSG00000162929","84542",495,441,356,1097,1258,1059
"ENSG00000162931","TRIM17","ENSG00000162931","51127",39,17,41,23,44,26
"ENSG00000162944","RFTN2","ENSG00000162944","130132",226,183,164,21,19,22
"ENSG00000162946","DISC1","ENSG00000162946","27185",148,107,93,28,41,36
"ENSG00000162947","LINC01931","ENSG00000162947","150596",15,11,2,0,0,1
"ENSG00000162949","CAPN13","ENSG00000162949","92291",5,7,1,8,3,3
"ENSG00000162951","LRRTM1","ENSG00000162951","347730",2,0,4,0,2,1
"ENSG00000162959","MEMO1","ENSG00000162959","51072",153,166,117,134,286,135
"ENSG00000162961","DPY30","ENSG00000162961","84661",649,1238,498,1129,1822,1710
"ENSG00000162971","TYW5","ENSG00000162971","129450",2147,2484,1587,524,489,454
"ENSG00000162972","MAIP1","ENSG00000162972","79568",452,797,366,345,500,607
"ENSG00000162975","KCNF1","ENSG00000162975","3754",144,218,99,129,172,145
"ENSG00000162976","SLC66A3","ENSG00000162976","130814",139,179,118,1355,1414,1281
"ENSG00000162980","ARL5A","ENSG00000162980","26225",502,568,378,783,961,785
"ENSG00000162981","LRATD1","ENSG00000162981","151354",36,38,26,2,6,7
"ENSG00000162989","KCNJ3","ENSG00000162989","3760",5,14,4,1,2,2
"ENSG00000162992","NEUROD1","ENSG00000162992","4760",1,1,2,0,0,0
"ENSG00000162994","CLHC1","ENSG00000162994","130162",367,397,252,254,186,169
"ENSG00000162998","FRZB","ENSG00000162998","2487",24,43,23,22,13,21
"ENSG00000162999","DUSP19","ENSG00000162999","142679",163,111,64,80,63,74
"ENSG00000163001","CFAP36","ENSG00000163001","112942",810,1072,584,1114,1417,1368
"ENSG00000163002","NUP35","ENSG00000163002","129401",505,832,447,591,637,891
"ENSG00000163006","CCDC138","ENSG00000163006","165055",120,126,80,274,329,352
"ENSG00000163012","ZSWIM2","ENSG00000163012","151112",0,1,1,0,0,0
"ENSG00000163013","FBXO41","ENSG00000163013","150726",841,595,672,855,1081,722
"ENSG00000163017","ACTG2","ENSG00000163017","72",9,5,8,2,1,4
"ENSG00000163026","WDCP","ENSG00000163026","80304",2495,3000,2067,555,851,745
"ENSG00000163029","SMC6","ENSG00000163029","79677",1741,2245,1528,3513,3826,3682
"ENSG00000163032","VSNL1","ENSG00000163032","7447",12,6,2,6,10,6
"ENSG00000163040","CCDC74A","ENSG00000163040","90557",81,181,97,391,253,410
"ENSG00000163041","H3-3A","ENSG00000163041","3020",1156,2038,1057,4620,3952,5637
"ENSG00000163046","ANKRD30BL","ENSG00000163046","554226",0,0,4,0,0,0
"ENSG00000163050","COQ8A","ENSG00000163050","56997",311,336,225,857,1164,929
"ENSG00000163053","SLC16A14","ENSG00000163053","151473",79,136,79,80,100,119
"ENSG00000163060","TEKT4","ENSG00000163060","150483",0,2,0,0,1,0
"ENSG00000163064","EN1","ENSG00000163064","2019",62,101,47,63,73,80
"ENSG00000163069","SGCB","ENSG00000163069","6443",787,918,641,1512,1151,1555
"ENSG00000163071","SPATA18","ENSG00000163071","132671",435,381,235,143,189,163
"ENSG00000163072","NOSTRIN","ENSG00000163072","115677",64,93,50,158,183,212
"ENSG00000163075","CFAP221","ENSG00000163075","200373",9,21,13,11,5,16
"ENSG00000163082","SGPP2","ENSG00000163082","130367",156,144,86,145,103,93
"ENSG00000163083","INHBB","ENSG00000163083","3625",78,123,63,646,925,832
"ENSG00000163092","XIRP2","ENSG00000163092","129446",1,1,0,1,0,0
"ENSG00000163093","BBS5","ENSG00000163093","129880",247,350,218,188,289,208
"ENSG00000163104","SMARCAD1","ENSG00000163104","56916",571,822,528,1182,1238,1453
"ENSG00000163110","PDLIM5","ENSG00000163110","10611",3326,3890,2841,8066,12169,10921
"ENSG00000163116","STPG2","ENSG00000163116","285555",7,11,5,1,1,3
"ENSG00000163121","NEURL3","ENSG00000163121","93082",1108,1677,993,23,16,6
"ENSG00000163125","RPRD2","ENSG00000163125","23248",1955,1844,1721,1734,990,1321
"ENSG00000163126","ANKRD23","ENSG00000163126","200539",20,16,13,18,13,20
"ENSG00000163131","CTSS","ENSG00000163131","1520",489,578,274,452,470,506
"ENSG00000163132","MSX1","ENSG00000163132","4487",1022,1621,798,150,207,142
"ENSG00000163138","PACRGL","ENSG00000163138","133015",426,613,338,327,414,386
"ENSG00000163141","BNIPL","ENSG00000163141","149428",56,52,47,19,22,20
"ENSG00000163145","C1QTNF7","ENSG00000163145","114905",7,2,1,1,0,0
"ENSG00000163154","TNFAIP8L2","ENSG00000163154","79626",4,5,3,1,2,1
"ENSG00000163155","LYSMD1","ENSG00000163155","388695",410,625,350,200,388,311
"ENSG00000163156","SCNM1","ENSG00000163156","79005",1357,2525,1275,573,539,586
"ENSG00000163157","TMOD4","ENSG00000163157","29765",47,27,37,15,10,11
"ENSG00000163159","VPS72","ENSG00000163159","6944",889,1878,858,1198,1327,1589
"ENSG00000163161","ERCC3","ENSG00000163161","2071",1814,1973,1490,1950,2010,2288
"ENSG00000163162","RNF149","ENSG00000163162","284996",2918,3122,1977,1719,1981,1509
"ENSG00000163166","IWS1","ENSG00000163166","55677",1414,2181,1444,1773,2421,2176
"ENSG00000163170","BOLA3","ENSG00000163170","388962",305,590,229,279,584,547
"ENSG00000163171","CDC42EP3","ENSG00000163171","10602",4363,5399,3162,3981,2620,2785
"ENSG00000163191","S100A11","ENSG00000163191","6282",3304,6518,2888,6388,5238,6705
"ENSG00000163202","LCE3D","ENSG00000163202","84648",45,25,13,21,9,15
"ENSG00000163206","SMCP","ENSG00000163206","4184",0,1,0,0,0,0
"ENSG00000163207","IVL","ENSG00000163207","3713",9,6,2,1,1,3
"ENSG00000163209","SPRR3","ENSG00000163209","6707",1,1,0,0,0,0
"ENSG00000163214","DHX57","ENSG00000163214","90957",1065,1196,879,1493,1812,1539
"ENSG00000163216","SPRR2D","ENSG00000163216","6703",4,1,3,0,0,0
"ENSG00000163217","BMP10","ENSG00000163217","27302",6,5,2,0,2,0
"ENSG00000163218","PGLYRP4","ENSG00000163218","57115",0,2,1,0,0,0
"ENSG00000163219","ARHGAP25","ENSG00000163219","9938",44,55,40,27,14,15
"ENSG00000163220","S100A9","ENSG00000163220","6280",0,2,0,0,7,2
"ENSG00000163235","TGFA","ENSG00000163235","7039",528,532,321,459,504,396
"ENSG00000163239","TDRD10","ENSG00000163239","126668",16,7,4,0,0,0
"ENSG00000163249","CCNYL1","ENSG00000163249","151195",1684,1299,980,535,861,745
"ENSG00000163251","FZD5","ENSG00000163251","7855",375,342,253,899,848,695
"ENSG00000163257","DCAF16","ENSG00000163257","54876",657,681,504,911,708,549
"ENSG00000163263","CFAP141","ENSG00000163263","388701",5,5,7,0,2,0
"ENSG00000163273","NPPC","ENSG00000163273","4880",53,62,37,1,1,1
"ENSG00000163281","GNPDA2","ENSG00000163281","132789",345,387,230,472,534,579
"ENSG00000163283","ALPP","ENSG00000163283","250",1,2,3,0,0,3
"ENSG00000163286","ALPG","ENSG00000163286","251",7,13,7,9,11,3
"ENSG00000163288","GABRB1","ENSG00000163288","2560",0,1,0,0,0,0
"ENSG00000163291","PAQR3","ENSG00000163291","152559",577,568,397,533,532,556
"ENSG00000163293","NIPAL1","ENSG00000163293","152519",282,214,144,56,45,46
"ENSG00000163295","ALPI","ENSG00000163295","248",3,3,2,8,0,0
"ENSG00000163297","ANTXR2","ENSG00000163297","118429",328,393,278,157,107,137
"ENSG00000163312","HELQ","ENSG00000163312","113510",493,565,367,144,222,227
"ENSG00000163319","MRPS18C","ENSG00000163319","51023",267,431,264,182,255,287
"ENSG00000163320","CGGBP1","ENSG00000163320","8545",4246,5578,3551,3234,3448,3478
"ENSG00000163322","ABRAXAS1","ENSG00000163322","84142",235,282,185,253,199,257
"ENSG00000163328","GPR155","ENSG00000163328","151556",65,72,59,133,147,143
"ENSG00000163344","PMVK","ENSG00000163344","10654",191,372,197,873,1797,1105
"ENSG00000163346","PBXIP1","ENSG00000163346","57326",228,193,198,2270,2507,1924
"ENSG00000163347","CLDN1","ENSG00000163347","9076",3092,4584,3059,3546,3598,4243
"ENSG00000163348","PYGO2","ENSG00000163348","90780",997,1446,910,1405,1408,1397
"ENSG00000163349","HIPK1","ENSG00000163349","204851",1184,1208,1020,1514,1467,1353
"ENSG00000163352","LENEP","ENSG00000163352","55891",12,10,5,4,2,5
"ENSG00000163354","DCST2","ENSG00000163354","127579",63,57,44,46,19,29
"ENSG00000163357","DCST1","ENSG00000163357","149095",56,48,23,26,32,40
"ENSG00000163359","COL6A3","ENSG00000163359","1293",241,290,347,315,483,252
"ENSG00000163362","INAVA","ENSG00000163362","55765",952,917,796,1866,1909,1576
"ENSG00000163364","LINC01116","ENSG00000163364","375295",68,98,60,216,142,179
"ENSG00000163374","YY1AP1","ENSG00000163374","55249",2130,2310,1924,1010,773,932
"ENSG00000163376","KBTBD8","ENSG00000163376","84541",127,110,75,7,22,20
"ENSG00000163377","TAFA4","ENSG00000163377","151647",2,5,0,0,0,0
"ENSG00000163378","EOGT","ENSG00000163378","285203",417,387,268,497,414,379
"ENSG00000163380","LMOD3","ENSG00000163380","56203",10,15,7,4,2,7
"ENSG00000163382","NAXE","ENSG00000163382","128240",441,863,466,3251,3447,4201
"ENSG00000163389","POGLUT1","ENSG00000163389","56983",1697,1985,1461,581,477,578
"ENSG00000163393","SLC22A15","ENSG00000163393","55356",50,65,42,69,78,69
"ENSG00000163395","IGFN1","ENSG00000163395","91156",73,44,49,49,55,31
"ENSG00000163399","ATP1A1","ENSG00000163399","476",1302,1406,952,5220,7531,5940
"ENSG00000163406","SLC15A2","ENSG00000163406","6565",113,83,53,9,24,15
"ENSG00000163412","EIF4E3","ENSG00000163412","317649",42,39,42,237,223,201
"ENSG00000163421","PROK2","ENSG00000163421","60675",2,1,0,0,0,0
"ENSG00000163424","TEX55","ENSG00000163424","152405",3,0,2,1,2,1
"ENSG00000163428","LRRC58","ENSG00000163428","116064",988,942,812,1719,2381,1894
"ENSG00000163430","FSTL1","ENSG00000163430","11167",1777,1933,1371,7519,6730,6616
"ENSG00000163431","LMOD1","ENSG00000163431","25802",28,38,33,22,13,30
"ENSG00000163435","ELF3","ENSG00000163435","1999",1151,1963,1152,3240,4094,4289
"ENSG00000163440","PDCL2","ENSG00000163440","132954",1,0,1,0,0,0
"ENSG00000163444","TMEM183A","ENSG00000163444","92703",1182,1767,1018,1350,1733,1709
"ENSG00000163449","TMEM169","ENSG00000163449","92691",30,40,19,68,83,80
"ENSG00000163453","IGFBP7","ENSG00000163453","3490",728,801,420,5740,5111,3380
"ENSG00000163462","TRIM46","ENSG00000163462","80128",198,209,189,138,230,171
"ENSG00000163463","KRTCAP2","ENSG00000163463","200185",185,275,241,157,263,196
"ENSG00000163466","ARPC2","ENSG00000163466","10109",3489,4903,2725,5906,5905,6840
"ENSG00000163467","TSACC","ENSG00000163467","128229",33,67,38,21,18,36
"ENSG00000163468","CCT3","ENSG00000163468","7203",3211,6140,3251,12870,13670,18072
"ENSG00000163472","TMEM79","ENSG00000163472","84283",593,901,523,150,305,247
"ENSG00000163479","SSR2","ENSG00000163479","6746",1003,2086,1024,2190,2566,2495
"ENSG00000163481","RNF25","ENSG00000163481","64320",2194,4341,2033,592,566,691
"ENSG00000163482","STK36","ENSG00000163482","27148",539,495,497,700,820,660
"ENSG00000163485","ADORA1","ENSG00000163485","134",16,33,19,111,205,189
"ENSG00000163491","NEK10","ENSG00000163491","152110",201,165,131,69,39,44
"ENSG00000163492","CCDC141","ENSG00000163492","285025",1,2,0,1,1,0
"ENSG00000163497","FEV","ENSG00000163497","54738",4,4,6,1,0,0
"ENSG00000163499","CRYBA2","ENSG00000163499","1412",7,7,3,0,1,2
"ENSG00000163501","IHH","ENSG00000163501","3549",10,4,3,7,6,6
"ENSG00000163507","CIP2A","ENSG00000163507","57650",483,664,497,953,1642,1583
"ENSG00000163508","EOMES","ENSG00000163508","8320",150,214,143,117,66,83
"ENSG00000163510","CWC22","ENSG00000163510","57703",1187,1845,1065,700,647,860
"ENSG00000163512","AZI2","ENSG00000163512","64343",378,515,319,414,473,515
"ENSG00000163513","TGFBR2","ENSG00000163513","7048",1143,1150,880,4812,3289,4013
"ENSG00000163515","RETNLB","ENSG00000163515","84666",2,0,1,0,0,0
"ENSG00000163516","ANKZF1","ENSG00000163516","55139",1112,1304,955,898,1099,954
"ENSG00000163517","HDAC11","ENSG00000163517","79885",111,154,89,499,560,465
"ENSG00000163519","TRAT1","ENSG00000163519","50852",0,1,0,0,0,0
"ENSG00000163520","FBLN2","ENSG00000163520","2199",77,77,86,302,260,245
"ENSG00000163521","GLB1L","ENSG00000163521","79411",216,259,189,201,196,192
"ENSG00000163527","STT3B","ENSG00000163527","201595",2747,2768,1988,7468,8479,8090
"ENSG00000163528","CHCHD4","ENSG00000163528","131474",326,575,301,562,757,841
"ENSG00000163530","DPPA2","ENSG00000163530","151871",0,2,2,1,0,0
"ENSG00000163531","NFASC","ENSG00000163531","23114",59,83,52,35,41,42
"ENSG00000163534","FCRL1","ENSG00000163534","115350",1,0,0,0,0,0
"ENSG00000163535","SGO2","ENSG00000163535","151246",359,436,301,888,1310,1287
"ENSG00000163536","SERPINI1","ENSG00000163536","5274",60,112,51,126,277,247
"ENSG00000163539","CLASP2","ENSG00000163539","23122",704,759,556,1589,1849,1773
"ENSG00000163541","SUCLG1","ENSG00000163541","8802",1426,2279,1080,2329,2234,2986
"ENSG00000163545","NUAK2","ENSG00000163545","81788",4865,6581,5219,2683,2724,2290
"ENSG00000163554","SPTA1","ENSG00000163554","6708",1,2,1,1,1,0
"ENSG00000163558","PRKCI","ENSG00000163558","5584",1460,1386,949,2034,2392,2176
"ENSG00000163563","MNDA","ENSG00000163563","4332",2,0,0,0,0,0
"ENSG00000163565","IFI16","ENSG00000163565","3428",331,412,254,162,164,139
"ENSG00000163568","AIM2","ENSG00000163568","9447",0,1,2,1,0,0
"ENSG00000163576","EFHB","ENSG00000163576","151651",98,150,73,77,117,133
"ENSG00000163577","EIF5A2","ENSG00000163577","56648",352,342,258,342,359,413
"ENSG00000163584","RPL22L1","ENSG00000163584","200916",636,1781,676,1197,1596,2499
"ENSG00000163586","FABP1","ENSG00000163586","2168",0,0,0,1,2,0
"ENSG00000163590","PPM1L","ENSG00000163590","151742",82,83,55,58,79,75
"ENSG00000163596","ICA1L","ENSG00000163596","130026",360,321,243,253,197,208
"ENSG00000163597","SNHG16","ENSG00000163597","100507246",824,959,787,1127,1182,1218
"ENSG00000163599","CTLA4","ENSG00000163599","1493",0,4,1,0,1,0
"ENSG00000163600","ICOS","ENSG00000163600","29851",2,8,4,0,0,0
"ENSG00000163602","RYBP","ENSG00000163602","23429",1710,2276,1372,1110,963,1061
"ENSG00000163605","PPP4R2","ENSG00000163605","151987",1953,2846,1677,1737,2745,2018
"ENSG00000163606","CD200R1","ENSG00000163606","131450",60,70,36,7,3,5
"ENSG00000163607","GTPBP8","ENSG00000163607","29083",262,345,195,392,695,484
"ENSG00000163608","RMP64","ENSG00000163608","25871",1686,2366,1538,1694,1865,1684
"ENSG00000163611","SPICE1","ENSG00000163611","152185",37,52,34,55,46,44
"ENSG00000163612","FAM86KP","ENSG00000163612","100287013",9,7,3,2,2,1
"ENSG00000163617","CCDC191","ENSG00000163617","57577",160,201,150,264,229,194
"ENSG00000163618","CADPS","ENSG00000163618","8618",5,4,4,1,0,0
"ENSG00000163623","NKX6-1","ENSG00000163623","4825",74,107,57,18,19,13
"ENSG00000163624","CDS1","ENSG00000163624","1040",28,32,19,69,68,68
"ENSG00000163625","WDFY3","ENSG00000163625","23001",973,843,809,1503,1223,1339
"ENSG00000163626","COX18","ENSG00000163626","285521",276,335,202,442,553,447
"ENSG00000163629","PTPN13","ENSG00000163629","5783",880,837,714,1493,1549,1590
"ENSG00000163630","SYNPR","ENSG00000163630","132204",1,1,0,0,0,0
"ENSG00000163631","ALB","ENSG00000163631","213",30,26,11,4,44,9
"ENSG00000163632","C3orf49","ENSG00000163632","132200",4,7,10,9,4,2
"ENSG00000163633","C4orf36","ENSG00000163633","132989",3,4,1,7,13,3
"ENSG00000163634","THOC7","ENSG00000163634","80145",340,704,346,850,1163,1254
"ENSG00000163635","ATXN7","ENSG00000163635","6314",1083,952,906,595,574,533
"ENSG00000163636","PSMD6","ENSG00000163636","9861",2581,4137,2165,1667,1981,2401
"ENSG00000163637","PRICKLE2","ENSG00000163637","166336",278,373,280,534,391,403
"ENSG00000163638","ADAMTS9","ENSG00000163638","56999",58,56,54,129,232,167
"ENSG00000163644","PPM1K","ENSG00000163644","152926",2887,3158,2481,79,75,48
"ENSG00000163645","ERICH6","ENSG00000163645","131831",9,3,4,4,3,1
"ENSG00000163646","CLRN1","ENSG00000163646","7401",3,1,0,0,0,0
"ENSG00000163655","GMPS","ENSG00000163655","8833",1733,2374,1497,3364,4372,3720
"ENSG00000163659","TIPARP","ENSG00000163659","25976",5875,7466,4998,1798,1103,1122
"ENSG00000163660","CCNL1","ENSG00000163660","57018",5709,9564,5882,2278,1712,2042
"ENSG00000163661","PTX3","ENSG00000163661","5806",215,319,167,7,131,31
"ENSG00000163666","HESX1","ENSG00000163666","8820",9,21,10,22,10,11
"ENSG00000163673","DCLK3","ENSG00000163673","85443",2,3,10,0,0,1
"ENSG00000163681","SLMAP","ENSG00000163681","7871",1804,1695,1235,1173,1283,1141
"ENSG00000163682","RPL9","ENSG00000163682","6133",2297,4985,2239,9148,10335,12868
"ENSG00000163683","SMIM14","ENSG00000163683","201895",516,549,351,1804,2310,1889
"ENSG00000163684","RPP14","ENSG00000163684","11102",608,554,449,251,253,292
"ENSG00000163686","ABHD6","ENSG00000163686","57406",35,85,50,210,322,349
"ENSG00000163687","DNASE1L3","ENSG00000163687","1776",4,0,1,2,1,0
"ENSG00000163689","CFAP20DC","ENSG00000163689","200844",66,94,56,102,121,128
"ENSG00000163694","RBM47","ENSG00000163694","54502",774,653,594,1751,2573,2097
"ENSG00000163697","APBB2","ENSG00000163697","323",627,608,508,714,485,524
"ENSG00000163701","IL17RE","ENSG00000163701","132014",350,235,184,25,47,25
"ENSG00000163702","IL17RC","ENSG00000163702","84818",467,548,424,679,1012,669
"ENSG00000163703","CRELD1","ENSG00000163703","78987",316,403,252,65,67,59
"ENSG00000163704","PRRT3","ENSG00000163704","285368",331,411,294,167,220,171
"ENSG00000163705","FANCD2OS","ENSG00000163705","115795",4,17,9,3,3,2
"ENSG00000163710","PCOLCE2","ENSG00000163710","26577",97,150,86,542,648,659
"ENSG00000163714","U2SURP","ENSG00000163714","23350",2494,3078,2061,3813,5799,4779
"ENSG00000163719","MTMR14","ENSG00000163719","64419",1187,1342,904,1022,1128,1056
"ENSG00000163728","TTC14","ENSG00000163728","151613",618,909,555,705,804,907
"ENSG00000163734","CXCL3","ENSG00000163734","2921",1779,3714,1700,75,192,178
"ENSG00000163735","CXCL5","ENSG00000163735","6374",2044,4239,2108,2489,8699,7909
"ENSG00000163736","PPBP","ENSG00000163736","5473",1,8,6,1,12,5
"ENSG00000163737","PF4","ENSG00000163737","5196",1,9,4,6,9,26
"ENSG00000163738","MTHFD2L","ENSG00000163738","441024",487,781,408,216,250,294
"ENSG00000163739","CXCL1","ENSG00000163739","2919",2736,4735,2191,475,724,663
"ENSG00000163743","RCHY1","ENSG00000163743","25898",836,1388,674,262,235,289
"ENSG00000163746","PLSCR2","ENSG00000163746","57047",37,42,27,6,1,6
"ENSG00000163749","CCDC158","ENSG00000163749","339965",12,13,6,4,3,4
"ENSG00000163751","CPA3","ENSG00000163751","1359",0,0,0,0,0,1
"ENSG00000163754","GYG1","ENSG00000163754","2992",690,952,553,678,730,920
"ENSG00000163755","HPS3","ENSG00000163755","84343",669,733,563,1185,1432,1495
